   264    0.40472E-13    0.22862E-15    0.14023E-15   -0.13168E-14
   265    0.39373E-13    0.23013E-15    0.13974E-15   -0.12946E-14
   266    0.38292E-13    0.23158E-15    0.13921E-15   -0.12709E-14
   267    0.37228E-13    0.23296E-15    0.13865E-15   -0.12458E-14
   268    0.36184E-13    0.23426E-15    0.13806E-15   -0.12192E-14
   269    0.35160E-13    0.23549E-15    0.13744E-15   -0.11912E-14
   270    0.34157E-13    0.23664E-15    0.13679E-15   -0.11619E-14
   271    0.33176E-13    0.23771E-15    0.13610E-15   -0.11315E-14
   272    0.32216E-13    0.23870E-15    0.13539E-15   -0.10998E-14
   273    0.31278E-13    0.23962E-15    0.13465E-15   -0.10671E-14
   274    0.30364E-13    0.24045E-15    0.13389E-15   -0.10334E-14
   275    0.29472E-13    0.24120E-15    0.13309E-15   -0.99867E-15
   276    0.28605E-13    0.24186E-15    0.13228E-15   -0.96307E-15
   277    0.27761E-13    0.24244E-15    0.13144E-15   -0.92665E-15
   278    0.26943E-13    0.24293E-15    0.13057E-15   -0.88946E-15
   279    0.26150E-13    0.24334E-15    0.12969E-15   -0.85158E-15
   280    0.25383E-13    0.24366E-15    0.12878E-15   -0.81308E-15
   281    0.24643E-13    0.24389E-15    0.12785E-15   -0.77401E-15
   282    0.23930E-13    0.24402E-15    0.12691E-15   -0.73445E-15
   283    0.23244E-13    0.24407E-15    0.12595E-15   -0.69446E-15
   284    0.22586E-13    0.24402E-15    0.12497E-15   -0.65410E-15
   285    0.21956E-13    0.24388E-15    0.12397E-15   -0.61345E-15
   286    0.21355E-13    0.24364E-15    0.12296E-15   -0.57256E-15
   287    0.20781E-13    0.24331E-15    0.12194E-15   -0.53149E-15
   288    0.20236E-13    0.24290E-15    0.12090E-15   -0.49030E-15
   289    0.19718E-13    0.24239E-15    0.11985E-15   -0.44905E-15
   290    0.19227E-13    0.24179E-15    0.11880E-15   -0.40778E-15
   291    0.18763E-13    0.24111E-15    0.11773E-15   -0.36657E-15
   292    0.18326E-13    0.24034E-15    0.11666E-15   -0.32547E-15
   293    0.17915E-13    0.23948E-15    0.11558E-15   -0.28454E-15
   294    0.17531E-13    0.23854E-15    0.11449E-15   -0.24383E-15
   295    0.17173E-13    0.23752E-15    0.11340E-15   -0.20340E-15
   296    0.16840E-13    0.23642E-15    0.11231E-15   -0.16332E-15
   297    0.16532E-13    0.23524E-15    0.11121E-15   -0.12363E-15
   298    0.16250E-13    0.23398E-15    0.11012E-15   -0.84402E-16
   299    0.15993E-13    0.23264E-15    0.10902E-15   -0.45687E-16
   300    0.15760E-13    0.23122E-15    0.10793E-15   -0.75453E-17
   301    0.15552E-13    0.22973E-15    0.10684E-15    0.29966E-16
   302    0.15368E-13    0.22816E-15    0.10575E-15    0.66795E-16
   303    0.15207E-13    0.22652E-15    0.10467E-15    0.10291E-15
   304    0.15069E-13    0.22482E-15    0.10360E-15    0.13827E-15
   305    0.14953E-13    0.22304E-15    0.10253E-15    0.17285E-15
   306    0.14858E-13    0.22121E-15    0.10146E-15    0.20664E-15
   307    0.14784E-13    0.21931E-15    0.10041E-15    0.23958E-15
   308    0.14729E-13    0.21735E-15    0.99367E-16    0.27166E-15
   309    0.14694E-13    0.21534E-15    0.98333E-16    0.30285E-15
   310    0.14678E-13    0.21328E-15    0.97309E-16    0.33311E-15
   311    0.14679E-13    0.21116E-15    0.96297E-16    0.36242E-15
   312    0.14697E-13    0.20900E-15    0.95298E-16    0.39074E-15
   313    0.14732E-13    0.20679E-15    0.94312E-16    0.41806E-15
   314    0.14782E-13    0.20455E-15    0.93340E-16    0.44433E-15
   315    0.14848E-13    0.20226E-15    0.92383E-16    0.46953E-15
   316    0.14928E-13    0.19993E-15    0.91443E-16    0.49363E-15
   317    0.15021E-13    0.19758E-15    0.90519E-16    0.51661E-15
   318    0.15127E-13    0.19519E-15    0.89612E-16    0.53842E-15
   319    0.15245E-13    0.19277E-15    0.88725E-16    0.55905E-15
   320    0.15375E-13    0.19033E-15    0.87855E-16    0.57849E-15
   321    0.15515E-13    0.18786E-15    0.87005E-16    0.59676E-15
   322    0.15666E-13    0.18538E-15    0.86175E-16    0.61384E-15
   323    0.15825E-13    0.18287E-15    0.85364E-16    0.62976E-15
   324    0.15993E-13    0.18036E-15    0.84573E-16    0.64450E-15
   325    0.16169E-13    0.17783E-15    0.83802E-16    0.65808E-15
   326    0.16351E-13    0.17530E-15    0.83051E-16    0.67050E-15
